COD_DISCIPLINA;NOME_DISCIPLINA;COD_TURMA;VAGAS_OFERECIDAS;DIA_SEMANA;HR_INICIO;HR_FIM;TIPO_AULA;COD_CURSO;NOME_DEPTO;PERIODO
CFISIO010;RECURSOS TERMOFOTOTERAPÊUTICOS;B;20;3ª feira;08:30:00;10:30:00;Padrão - (PD);160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO010;RECURSOS TERMOFOTOTERAPÊUTICOS;B;20;3ª feira;13:30:00;15:30:00;Laboratório - (LB);160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO010;RECURSOS TERMOFOTOTERAPÊUTICOS;C;20;3ª feira;08:30:00;10:30:00;Padrão - (PD);160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO010;RECURSOS TERMOFOTOTERAPÊUTICOS;C;20;3ª feira;15:30:00;17:30:00;Laboratório - (LB);160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO011;RECURSOS TERAPÊUTICOS MANUAIS;A;25;5ª feira;15:30:00;16:30:00;Padrão - (PD);160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO011;RECURSOS TERAPÊUTICOS MANUAIS;A;25;5ª feira;16:30:00;17:30:00;Laboratório - (LB);160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO011;RECURSOS TERAPÊUTICOS MANUAIS;B;25;5ª feira;15:30:00;16:30:00;Padrão - (PD);160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO011;RECURSOS TERAPÊUTICOS MANUAIS;B;25;5ª feira;17:30:00;18:30:00;Laboratório - (LB);160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO012;ERGONOMIA E FISIOTERAPIA DO TRABALHO;A;25;5ª feira;08:30:00;09:30:00;Padrão - (PD);160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO012;ERGONOMIA E FISIOTERAPIA DO TRABALHO;A;25;5ª feira;09:30:00;10:30:00;Campo - (CP);160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO012;ERGONOMIA E FISIOTERAPIA DO TRABALHO;B;25;5ª feira;08:30:00;09:30:00;Padrão - (PD);160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO012;ERGONOMIA E FISIOTERAPIA DO TRABALHO;B;25;5ª feira;10:30:00;11:30:00;Campo - (CP);160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO013;FISIOTERAPIA NA PROMOÇÃO E PREVENÇÃO À SAÚDE;A;50;5ª feira;11:30:00;12:30:00;Padrão - (PD);160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO014;FISIOTERAPIA NEUROFUNCIONAL I;A;30;5ª feira;13:30:00;15:30:00;Padrão - (PD);160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO014;FISIOTERAPIA NEUROFUNCIONAL I;A;30;5ª feira;15:30:00;16:30:00;Orientada - (OR);160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO014;FISIOTERAPIA NEUROFUNCIONAL I;B;30;5ª feira;13:30:00;15:30:00;Padrão - (PD);160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO014;FISIOTERAPIA NEUROFUNCIONAL I;B;30;5ª feira;16:30:00;17:30:00;Orientada - (OR);160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO022;FISIOTERAPIA DERMATOFUNCIONAL;A;25;5ª feira;08:30:00;10:30:00;Padrão - (PD);160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO022;FISIOTERAPIA DERMATOFUNCIONAL;A;25;5ª feira;10:30:00;11:30:00;Laboratório - (LB);160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO022;FISIOTERAPIA DERMATOFUNCIONAL;B;25;5ª feira;08:30:00;10:30:00;Padrão - (PD);160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO022;FISIOTERAPIA DERMATOFUNCIONAL;B;25;5ª feira;11:30:00;12:30:00;Laboratório - (LB);160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO023;FISIOTERAPIA NEUROFUNCIONAL III;A;25;4ª feira;13:30:00;15:30:00;Padrão - (PD);160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO023;FISIOTERAPIA NEUROFUNCIONAL III;A;25;4ª feira;15:30:00;16:30:00;Laboratório - (LB);160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO023;FISIOTERAPIA NEUROFUNCIONAL III;B;25;4ª feira;13:30:00;15:30:00;Padrão - (PD);160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO023;FISIOTERAPIA NEUROFUNCIONAL III;B;25;4ª feira;15:30:00;16:30:00;Laboratório - (LB);160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO024;FISIOTERAPIA RESPIRATÓRIA II;A;31;3ª feira;10:30:00;12:30:00;Padrão - (PD);160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO025;FISIOTERAPIA CARDIOVASCULAR II;A;30;5ª feira;13:30:00;15:30:00;Padrão - (PD);160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO026;FISIOTERAPIA MUSCULOESQUELÉTICA II;A;25;4ª feira;07:30:00;08:30:00;Laboratório - (LB);160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO026;FISIOTERAPIA MUSCULOESQUELÉTICA II;A;25;4ª feira;09:30:00;12:30:00;Padrão - (PD);160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO026;FISIOTERAPIA MUSCULOESQUELÉTICA II;B;25;4ª feira;08:30:00;09:30:00;Laboratório - (LB);160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO026;FISIOTERAPIA MUSCULOESQUELÉTICA II;B;25;4ª feira;09:30:00;12:30:00;Padrão - (PD);160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO027;HABILIDADES FISIOTERAPÊUTICAS DE BAIXA E MÉDIA COMPLEXIDADES;A;30;2ª feira;13:30:00;17:30:00;Orientada - (OR);160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO036;ESTÁGIO SUPERVISIONADO OBRIGATÓRIO EM FISIOTERAPIA NA ATENÇÃO BÁSICA I;A;6;;;;;160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO036;ESTÁGIO SUPERVISIONADO OBRIGATÓRIO EM FISIOTERAPIA NA ATENÇÃO BÁSICA I;B;6;;;;;160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO036;ESTÁGIO SUPERVISIONADO OBRIGATÓRIO EM FISIOTERAPIA NA ATENÇÃO BÁSICA I;C;6;;;;;160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO036;ESTÁGIO SUPERVISIONADO OBRIGATÓRIO EM FISIOTERAPIA NA ATENÇÃO BÁSICA I;D;6;;;;;160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO037;ESTÁGIO SUPERVISIONADO OBRIGATÓRIO EM FISIOTERAPIA NA BAIXA COMPLEXIDADE I;A;6;;;;;160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO037;ESTÁGIO SUPERVISIONADO OBRIGATÓRIO EM FISIOTERAPIA NA BAIXA COMPLEXIDADE I;B;6;;;;;160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO037;ESTÁGIO SUPERVISIONADO OBRIGATÓRIO EM FISIOTERAPIA NA BAIXA COMPLEXIDADE I;C;6;;;;;160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO037;ESTÁGIO SUPERVISIONADO OBRIGATÓRIO EM FISIOTERAPIA NA BAIXA COMPLEXIDADE I;D;6;;;;;160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO038;ESTÁGIO SUPERVISIONADO OBRIGATÓRIO EM FISIOTERAPIA NA MÉDIA COMPLEXIDADE I;A;6;;;;;160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO038;ESTÁGIO SUPERVISIONADO OBRIGATÓRIO EM FISIOTERAPIA NA MÉDIA COMPLEXIDADE I;B;6;;;;;160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO038;ESTÁGIO SUPERVISIONADO OBRIGATÓRIO EM FISIOTERAPIA NA MÉDIA COMPLEXIDADE I;C;6;;;;;160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO038;ESTÁGIO SUPERVISIONADO OBRIGATÓRIO EM FISIOTERAPIA NA MÉDIA COMPLEXIDADE I;D;6;;;;;160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO039;ESTÁGIO SUPERVISIONADO OBRIGATÓRIO EM FISIOTERAPIA NA ALTA COMPLEXIDADE I;A;8;;;;;160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO039;ESTÁGIO SUPERVISIONADO OBRIGATÓRIO EM FISIOTERAPIA NA ALTA COMPLEXIDADE I;B;6;;;;;160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO039;ESTÁGIO SUPERVISIONADO OBRIGATÓRIO EM FISIOTERAPIA NA ALTA COMPLEXIDADE I;C;6;;;;;160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO039;ESTÁGIO SUPERVISIONADO OBRIGATÓRIO EM FISIOTERAPIA NA ALTA COMPLEXIDADE I;D;6;;;;;160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO040;TRABALHO DE CONCLUSÃO DE CURSO II;AC;5;6ª feira;09:30:00;12:30:00;Orientada - (OR);160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO040;TRABALHO DE CONCLUSÃO DE CURSO II;AM;4;6ª feira;09:30:00;12:30:00;Orientada - (OR);160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO040;TRABALHO DE CONCLUSÃO DE CURSO II;AS;4;6ª feira;09:30:00;12:30:00;Orientada - (OR);160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO040;TRABALHO DE CONCLUSÃO DE CURSO II;FD;5;6ª feira;09:30:00;12:30:00;Orientada - (OR);160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO040;TRABALHO DE CONCLUSÃO DE CURSO II;ST;4;6ª feira;09:30:00;12:30:00;Orientada - (OR);160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO040;TRABALHO DE CONCLUSÃO DE CURSO II;SV-1;5;6ª feira;07:30:00;10:30:00;Orientada - (OR);160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO040;TRABALHO DE CONCLUSÃO DE CURSO II;SV-2;5;6ª feira;10:30:00;13:30:00;Orientada - (OR);160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO040;TRABALHO DE CONCLUSÃO DE CURSO II;TG;5;6ª feira;09:30:00;12:30:00;Orientada - (OR);160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO046;PROJETOS DE APRENDIZAGEM I;A;60;4ª feira;13:30:00;14:30:00;Padrão - (PD);160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO048;PROJETOS DE APRENDIZAGEM III;AD;4;6ª feira;07:30:00;08:30:00;Padrão - (PD);160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO048;PROJETOS DE APRENDIZAGEM III;AR;10;6ª feira;07:30:00;08:30:00;Padrão - (PD);160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO048;PROJETOS DE APRENDIZAGEM III;BM;5;6ª feira;07:30:00;08:30:00;Padrão - (PD);160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO048;PROJETOS DE APRENDIZAGEM III;DV;5;6ª feira;07:30:00;08:30:00;Padrão - (PD);160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO048;PROJETOS DE APRENDIZAGEM III;FD;6;6ª feira;07:30:00;08:30:00;Padrão - (PD);160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO048;PROJETOS DE APRENDIZAGEM III;JC;5;6ª feira;07:30:00;08:30:00;Padrão - (PD);160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO048;PROJETOS DE APRENDIZAGEM III;KN;5;6ª feira;07:30:00;08:30:00;Padrão - (PD);160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO048;PROJETOS DE APRENDIZAGEM III;RG;4;6ª feira;07:30:00;08:30:00;Padrão - (PD);160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO048;PROJETOS DE APRENDIZAGEM III;RK;6;6ª feira;07:30:00;08:30:00;Padrão - (PD);160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO048;PROJETOS DE APRENDIZAGEM III;ST;6;6ª feira;07:30:00;08:30:00;Padrão - (PD);160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO048;PROJETOS DE APRENDIZAGEM III;TG-1;5;6ª feira;07:30:00;08:30:00;Padrão - (PD);160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO048;PROJETOS DE APRENDIZAGEM III;TG-2;5;6ª feira;08:30:00;09:30:00;Padrão - (PD);160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO048;PROJETOS DE APRENDIZAGEM III;VL;6;6ª feira;07:30:00;08:30:00;Padrão - (PD);160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO050;PROJETOS DE APRENDIZAGEM V;AC;8;6ª feira;08:30:00;09:30:00;Padrão - (PD);160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO050;PROJETOS DE APRENDIZAGEM V;AD;4;6ª feira;08:30:00;09:30:00;Padrão - (PD);160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO050;PROJETOS DE APRENDIZAGEM V;AR-1;5;6ª feira;08:30:00;09:30:00;Padrão - (PD);160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO050;PROJETOS DE APRENDIZAGEM V;AR-2;5;6ª feira;09:30:00;10:30:00;Padrão - (PD);160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO050;PROJETOS DE APRENDIZAGEM V;AR-3;5;6ª feira;10:30:00;11:30:00;Padrão - (PD);160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO050;PROJETOS DE APRENDIZAGEM V;AS;4;6ª feira;08:30:00;09:30:00;Padrão - (PD);160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO050;PROJETOS DE APRENDIZAGEM V;FD;6;6ª feira;08:30:00;09:30:00;Padrão - (PD);160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO050;PROJETOS DE APRENDIZAGEM V;RG;4;6ª feira;08:30:00;09:30:00;Padrão - (PD);160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO050;PROJETOS DE APRENDIZAGEM V;ST;8;6ª feira;08:30:00;09:30:00;Padrão - (PD);160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO050;PROJETOS DE APRENDIZAGEM V;VL-1;5;6ª feira;08:30:00;09:30:00;Padrão - (PD);160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
CFISIO050;PROJETOS DE APRENDIZAGEM V;VL-2;5;6ª feira;09:30:00;10:30:00;Padrão - (PD);160A;Coordenação do Curso de Fisioterapia;1o. Semestre de 2017
BA010;ANATOMIA DOS ANIMAIS DOMESTICOS;A;1;2ª feira;07:30:00;10:30:00;Teórica;13A;Departamento de Anatomia;1o. Semestre de 2017
BA010;ANATOMIA DOS ANIMAIS DOMESTICOS;A;1;6ª feira;13:30:00;15:30:00;Prática;13A;Departamento de Anatomia;1o. Semestre de 2017
BA011;ANATOMIA GERAL - FARMACIA;A;18;2ª feira;07:30:00;09:30:00;Teórica;33A;Departamento de Anatomia;1o. Semestre de 2017
BA011;ANATOMIA GERAL - FARMACIA;A;18;2ª feira;09:30:00;11:30:00;Prática;33A;Departamento de Anatomia;1o. Semestre de 2017
BA011;ANATOMIA GERAL - FARMACIA;B;18;3ª feira;07:30:00;09:30:00;Prática;33A;Departamento de Anatomia;1o. Semestre de 2017
BA011;ANATOMIA GERAL - FARMACIA;B;18;2ª feira;07:30:00;09:30:00;Teórica;33A;Departamento de Anatomia;1o. Semestre de 2017
BA011;ANATOMIA GERAL - FARMACIA;C;18;2ª feira;07:30:00;09:30:00;Teórica;33A;Departamento de Anatomia;1o. Semestre de 2017
BA011;ANATOMIA GERAL - FARMACIA;C;18;2ª feira;09:30:00;11:30:00;Prática;33A;Departamento de Anatomia;1o. Semestre de 2017
BA011;ANATOMIA GERAL - FARMACIA;D;18;2ª feira;07:30:00;09:30:00;Teórica;33A;Departamento de Anatomia;1o. Semestre de 2017
BA011;ANATOMIA GERAL - FARMACIA;D;18;3ª feira;07:30:00;09:30:00;Prática;33A;Departamento de Anatomia;1o. Semestre de 2017
BA017;ANATOMIA GERAL - NUTRICAO;A;20;5ª feira;07:30:00;09:30:00;Teórica;39A;Departamento de Anatomia;1o. Semestre de 2017
BA017;ANATOMIA GERAL - NUTRICAO;A;20;2ª feira;13:30:00;17:30:00;Prática;39A;Departamento de Anatomia;1o. Semestre de 2017
BA017;ANATOMIA GERAL - NUTRICAO;B;20;5ª feira;07:30:00;09:30:00;Teórica;39A;Departamento de Anatomia;1o. Semestre de 2017
BA017;ANATOMIA GERAL - NUTRICAO;B;20;2ª feira;13:30:00;17:30:00;Prática;39A;Departamento de Anatomia;1o. Semestre de 2017
BA021;ANATOMIA DOS ANIMAIS DOMESTICOS I;Z;35;6ª feira;08:30:00;10:30:00;Prática;41A;Departamento de Anatomia;1o. Semestre de 2017
BA021;ANATOMIA DOS ANIMAIS DOMESTICOS I;Z;35;6ª feira;15:30:00;16:30:00;Teórica;41A;Departamento de Anatomia;1o. Semestre de 2017
BA021;ANATOMIA DOS ANIMAIS DOMESTICOS I;Z Z1;70;6ª feira;15:30:00;16:30:00;Teórica;41A;Departamento de Anatomia;1o. Semestre de 2017
BA021;ANATOMIA DOS ANIMAIS DOMESTICOS I;Z1;35;6ª feira;10:30:00;12:30:00;Prática;41A;Departamento de Anatomia;1o. Semestre de 2017
BA021;ANATOMIA DOS ANIMAIS DOMESTICOS I;Z1;35;6ª feira;15:30:00;16:30:00;Teórica;41A;Departamento de Anatomia;1o. Semestre de 2017
BA022;ANATOMIA DOS ANIMAIS DOMESTICOS II;ZR;30;2ª feira;08:30:00;09:30:00;Teórica;41A;Departamento de Anatomia;1o. Semestre de 2017
BA022;ANATOMIA DOS ANIMAIS DOMESTICOS II;ZR;30;2ª feira;09:30:00;11:30:00;Prática;41A;Departamento de Anatomia;1o. Semestre de 2017
BA024;NEUROANATOMIA FUNCIONAL;A1;22;3ª feira;08:30:00;10:30:00;Teórica;76B;Departamento de Anatomia;1o. Semestre de 2017
BA024;NEUROANATOMIA FUNCIONAL;A1;22;3ª feira;10:30:00;12:30:00;Prática;76B;Departamento de Anatomia;1o. Semestre de 2017
BA024;NEUROANATOMIA FUNCIONAL;A2;23;3ª feira;08:30:00;10:30:00;Teórica;76B;Departamento de Anatomia;1o. Semestre de 2017
BA024;NEUROANATOMIA FUNCIONAL;A2;23;3ª feira;10:30:00;12:30:00;Prática;76B;Departamento de Anatomia;1o. Semestre de 2017
BA024;NEUROANATOMIA FUNCIONAL;B1;22;3ª feira;13:30:00;15:30:00;Teórica;76B;Departamento de Anatomia;1o. Semestre de 2017
BA024;NEUROANATOMIA FUNCIONAL;B1;22;3ª feira;15:30:00;17:30:00;Prática;76B;Departamento de Anatomia;1o. Semestre de 2017
BA024;NEUROANATOMIA FUNCIONAL;B2;23;3ª feira;13:30:00;15:30:00;Teórica;76B;Departamento de Anatomia;1o. Semestre de 2017
BA024;NEUROANATOMIA FUNCIONAL;B2;23;3ª feira;15:30:00;17:30:00;Prática;76B;Departamento de Anatomia;1o. Semestre de 2017
BA025;ANATOMIA HUMANA I;A;30;5ª feira;07:30:00;09:30:00;Teórica;30A;Departamento de Anatomia;1o. Semestre de 2017
BA025;ANATOMIA HUMANA I;A;30;5ª feira;09:30:00;11:30:00;Prática;30A;Departamento de Anatomia;1o. Semestre de 2017
BA025;ANATOMIA HUMANA I;B;30;5ª feira;07:30:00;09:30:00;Teórica;30A;Departamento de Anatomia;1o. Semestre de 2017
BA025;ANATOMIA HUMANA I;B;30;5ª feira;09:30:00;11:30:00;Prática;30A;Departamento de Anatomia;1o. Semestre de 2017
BA026;ANATOMIA HUMANA II;A-N;30;2ª feira;18:30:00;20:30:00;Padrão - (PD);81A;Departamento de Anatomia;1o. Semestre de 2017
BA026;ANATOMIA HUMANA II;A-N;30;2ª feira;20:30:00;22:30:00;Laboratório - (LB);81A;Departamento de Anatomia;1o. Semestre de 2017
BA026;ANATOMIA HUMANA II;B-N;30;2ª feira;18:30:00;20:30:00;Padrão - (PD);81A;Departamento de Anatomia;1o. Semestre de 2017
BA026;ANATOMIA HUMANA II;B-N;30;2ª feira;20:30:00;22:30:00;Laboratório - (LB);81A;Departamento de Anatomia;1o. Semestre de 2017
BA028;Anatomia Aplicada à Educação Física;W;35;4ª feira;13:30:00;15:30:00;Teórica;38D;Departamento de Anatomia;1o. Semestre de 2017
BA028;Anatomia Aplicada à Educação Física;W;35;4ª feira;15:30:00;17:30:00;Prática;38D;Departamento de Anatomia;1o. Semestre de 2017
BA028;Anatomia Aplicada à Educação Física;Y;35;5ª feira;07:30:00;09:30:00;Teórica;38D;Departamento de Anatomia;1o. Semestre de 2017
BA028;Anatomia Aplicada à Educação Física;Y;35;5ª feira;09:30:00;11:30:00;Prática;38D;Departamento de Anatomia;1o. Semestre de 2017
BA029;Anatomia Odontológica I;A;26;3ª feira;07:30:00;11:30:00;Prática;36A;Departamento de Anatomia;1o. Semestre de 2017
BA029;Anatomia Odontológica I;A;26;4ª feira;07:30:00;09:30:00;Teórica;36A;Departamento de Anatomia;1o. Semestre de 2017
BA029;Anatomia Odontológica I;B;24;2ª feira;07:30:00;11:30:00;Prática;36A;Departamento de Anatomia;1o. Semestre de 2017
BA029;Anatomia Odontológica I;B;24;4ª feira;07:30:00;09:30:00;Teórica;36A;Departamento de Anatomia;1o. Semestre de 2017
BA030;Anatomia Odontológica II;A;25;5ª feira;07:30:00;09:30:00;Teórica;36A;Departamento de Anatomia;1o. Semestre de 2017
BA030;Anatomia Odontológica II;A;25;2ª feira;13:30:00;17:30:00;Prática;36A;Departamento de Anatomia;1o. Semestre de 2017
BA030;Anatomia Odontológica II;B;25;5ª feira;07:30:00;09:30:00;Teórica;36A;Departamento de Anatomia;1o. Semestre de 2017
BA030;Anatomia Odontológica II;B;25;4ª feira;13:30:00;17:30:00;Prática;36A;Departamento de Anatomia;1o. Semestre de 2017
BA031;Anatomia Médica I;A;24;2ª feira;07:30:00;10:30:00;Prática;34A;Departamento de Anatomia;1o. Semestre de 2017
BA031;Anatomia Médica I;A;24;2ª feira;10:30:00;11:30:00;Teórica;34A;Departamento de Anatomia;1o. Semestre de 2017
BA031;Anatomia Médica I;A;24;6ª feira;10:30:00;11:30:00;Teórica;34A;Departamento de Anatomia;1o. Semestre de 2017
